team_placement,player_dist_walk,player_dmg,player_dist_ride,player_survive_time,game_size,party_size,player_kills
2,2313.55029,194,8251.008,26.0,49,2,1
2,4419.596,357,0.0,32.0,50,2,3
2,578.1732,54,0.0,6.0,50,2,0
2,2945.86523,65,4561.709,30.0,50,2,0
2,2172.5083,488,4425.3690000000015,30.0,50,2,4
2,3977.008,429,1216.14758,34.0,48,2,3
2,2284.7341300000007,327,760.437,30.0,50,2,2
2,3014.8786600000008,169,2303.22119,28.0,48,2,2
2,1410.09058,439,845.7273,20.0,50,2,4
2,2063.30566,875,7805.99756,30.0,49,2,7
2,3451.331,211,1091.10193,31.0,37,2,1
2,3305.347,260,1093.50989,31.0,37,2,2
2,1569.5249,482,5569.561,32.0,48,2,1
2,1871.86548,674,5667.39746,32.0,48,2,6
2,3361.41479,423,4418.1665,36.0,44,2,5
2,2976.66626,240,4222.733,27.0,44,2,2
2,79.18966999999998,0,0.0,3.0,48,2,0
2,2982.81152,400,0.0,29.0,48,2,4
2,3602.96851,213,1405.61816,30.0,49,2,1
2,2583.211,274,3485.85229,30.0,48,2,1
2,3057.89063,449,0.0,32.0,41,2,5
2,3019.63477,96,0.0,32.0,41,2,1
2,2061.613,195,2799.1620000000007,30.0,48,2,2
2,150.33371,120,0.0,2.0,50,2,0
2,3842.8562,457,0.0,32.0,47,2,3
2,3525.53369,325,0.0,25.0,47,2,4
2,2762.24365,621,1582.7523199999996,29.0,50,2,7
2,3325.0,155,6.90470743,23.0,50,2,0
2,3575.0344200000004,528,1709.50745,29.0,49,2,7
2,1949.4447,5,3298.23315,25.0,49,2,0
2,2580.393,144,2849.241,29.0,49,2,1
2,2767.66382,153,0.0,31.0,48,2,3
2,3286.67114,84,1277.58057,36.0,37,2,1
2,2474.08887,75,2418.547,36.0,37,2,1
2,1941.19287,994,7451.88672,32.0,49,2,7
2,2156.64771,227,1110.82385,30.0,50,2,2
2,1629.31213,25,7360.181640000002,28.0,49,2,0
2,1960.52747,235,810.332947,31.0,50,2,5
2,1772.91284,160,809.9383,31.0,50,2,1
2,2650.38062,112,3832.8313,31.0,49,2,2
2,2983.3161600000008,189,3578.005620000001,31.0,49,2,1
2,2932.79883,600,943.62854,30.0,46,2,3
2,3192.49243,376,557.7344360000002,34.0,46,2,2
2,2481.79248,600,1781.50317,30.0,46,2,4
2,2678.78882,1175,1774.302,30.0,46,2,7
2,2290.765,206,1930.56592,32.0,47,2,2
2,1851.13391,319,1063.6698,30.0,50,2,0
2,2424.55762,105,2451.473,32.0,48,2,2
2,3620.78613,100,3461.567,30.0,50,2,1
2,2168.1716300000007,312,3075.96631,30.0,48,2,2
2,76.54558,49,0.0,2.0,45,2,0
2,3114.81836,23,2370.55835,31.0,50,2,1
2,886.048462,212,1807.774,12.0,49,2,2
2,3606.70215,558,3418.328,32.0,48,2,4
2,3363.94629,346,3805.1115700000014,30.0,50,2,2
2,2349.7426800000007,218,2598.08276,30.0,38,2,1
2,1663.3101800000004,385,3836.853,31.0,48,2,2
2,3912.01929,286,0.0,36.0,49,2,2
2,3336.02539,107,0.0,34.0,45,2,1
2,3897.77466,544,0.0,32.0,49,2,5
2,3110.04883,152,0.0,26.0,49,2,1
2,1964.89746,360,3677.8396,32.0,49,2,4
2,3332.19287,170,3478.48364,30.0,48,2,2
2,1654.50793,101,3556.71069,25.0,49,2,1
2,2725.965,472,1906.52271,34.0,47,2,5
2,2122.9812,115,2994.5890000000004,31.0,38,2,1
2,2903.94727,24,2347.67871,31.0,50,2,0
2,3983.46655,489,1474.85229,31.0,50,2,4
3,2839.27246,821,1138.68347,29.0,47,2,6
3,1828.32813,8,6399.84131,30.0,43,2,0
3,2536.99927,476,5054.189,32.0,50,2,6
3,2491.995360000001,311,1152.07043,29.0,47,2,4
3,1780.87561,199,2901.29028,31.0,50,2,1
3,1767.284,369,2866.96729,31.0,50,2,3
3,2056.473,85,1649.239,28.0,50,2,0
3,3173.36157,220,5183.18848,29.0,49,2,3
3,1492.2124,257,7848.54932,25.0,48,2,2
3,1624.41858,0,6273.511,27.0,49,2,0
3,3460.86816,237,5205.383,29.0,48,2,2
3,3417.603,443,4526.543,30.0,50,2,4
3,1777.38525,415,1227.54993,31.0,49,2,3
3,3390.42,357,5157.825,27.0,48,2,3
3,3277.6062,317,4519.915529999998,30.0,50,2,4
3,1498.261,267,8050.275,27.0,48,2,4
3,1083.608,87,1800.672,13.0,49,2,0
3,4507.53955,507,28.0649,30.0,48,2,4
3,2313.4978,1161,3583.91528,30.0,49,2,9
3,1373.59448,315,1222.50122,31.0,49,2,1
3,2092.08276,208,4255.501,33.0,45,2,2
3,2550.649,1145,5045.831,32.0,50,2,8
3,1945.05847,8,5499.0127,30.0,43,2,0
3,1983.816,0,4211.37646,29.0,45,2,0
3,1624.92932,0,6699.12,17.0,50,2,0
3,4505.548,77,1897.87793,31.0,47,2,0
3,4006.71,431,0.0,32.0,50,2,4
3,3738.55151,0,0.0,29.0,40,2,0
3,4465.205,0,3672.95776,23.0,49,2,0
3,3560.713,31,0.0,29.0,40,2,0
3,4384.290529999998,43,3764.8374,32.0,49,2,1
3,1757.606,275,5081.132000000001,21.0,49,2,3
3,2920.9892600000007,213,4660.6,31.0,49,2,1
3,1138.43237,191,7894.989,31.0,46,2,1
3,938.678833,138,7307.518,25.0,46,2,1
3,3508.87622,32,4533.20459,29.0,41,2,0
3,2642.72974,184,4618.144,31.0,41,2,2
3,1946.64209,422,4321.194,29.0,49,2,0
3,2279.06738,165,9980.984,30.0,46,2,0
3,4105.339,254,5084.1176799999985,30.0,46,2,3
3,1382.8219,0,3454.9812,20.0,49,2,0
3,2057.81787,582,2916.8340000000007,31.0,47,2,4
3,1722.55176,275,2863.212,29.0,47,2,2
3,4087.0752,334,2557.147,31.0,49,2,3
3,4127.431,379,2284.581,31.0,49,2,3
3,1516.73218,284,4560.068,29.0,49,2,4
3,126.882393,100,0.0,3.0,49,2,0
3,3705.12183,66,0.0,25.0,50,2,0
3,101.386238,100,2370.45825,3.0,49,2,0
3,3602.69556,20,6120.62,30.0,49,2,0
3,2457.6057100000007,291,2744.704,30.0,50,2,2
3,2271.76025,228,1561.5374800000004,31.0,36,2,2
3,2860.12524,108,1603.97327,29.0,45,2,0
3,1918.80737,252,4573.99365,32.0,44,2,2
3,3601.93628,239,0.0,29.0,46,2,1
3,1447.535,268,4526.05859,32.0,44,2,3
3,150.3731,0,0.0,3.0,46,2,0
3,3195.76025,171,1599.05127,29.0,45,2,2
3,4461.69629,84,4452.172000000001,32.0,49,2,0
3,3003.92969,542,3009.77148,29.0,49,2,4
3,5742.888000000001,439,0.8816967609999999,35.0,49,2,3
3,3489.40625,65,1850.03748,32.0,47,2,0
3,2660.70166,301,6126.4873,29.0,50,2,1
3,1276.0614,340,8867.777,32.0,49,2,2
3,2420.30737,277,6043.30566,29.0,45,2,1
3,1598.7874800000004,125,7385.94873,28.0,45,2,1
3,3496.87085,0,2829.15332,24.0,45,2,0
3,2557.63257,441,3374.7763700000005,30.0,45,2,5
3,3133.60278,142,1074.8678,30.0,48,2,0
3,3364.24219,177,1075.85254,29.0,48,2,3
3,3187.97314,467,2868.134,30.0,44,2,3
3,3256.347,224,2707.03979,29.0,44,2,2
3,1396.804,161,3105.81226,23.0,50,2,1
3,4238.63525,0,518.745667,25.0,49,2,0
3,1818.585,83,3067.14282,20.0,49,2,0
3,2629.10376,534,1579.47217,31.0,36,2,5
3,2539.54639,561,662.2634,29.0,38,2,4
3,3697.32617,697,2802.41553,28.0,49,2,6
3,2077.91,146,0.0,16.0,48,2,0
3,3430.21777,993,2605.120360000001,29.0,49,2,9
3,1541.3136,182,2229.52271,16.0,49,2,1
3,3076.738,238,3068.505,29.0,50,2,0
3,2441.71655,316,2137.05127,33.0,47,2,2
3,3224.29028,1738,2982.47363,27.0,50,2,16
3,2223.825,341,2127.09033,24.0,47,2,2
3,3550.6242700000007,196,3551.56714,29.0,38,2,2
3,2545.75244,534,5879.00439,27.0,49,2,5
3,2658.2312,0,5823.411,30.0,49,2,0
3,2777.7822300000007,371,3964.1438,29.0,48,2,6
3,4053.44653,521,5828.991,29.0,48,2,2
3,2372.72729,260,7422.623,30.0,48,2,3
3,2544.182860000001,156,2917.96,29.0,38,2,1
3,2915.76465,653,3855.58569,31.0,47,2,5
3,2805.08838,299,3833.436,32.0,47,2,5
3,2384.8584,302,2178.56274,22.0,46,2,4
3,3640.17676,161,2816.6420000000007,29.0,50,2,2
3,3110.08276,98,1512.00671,30.0,50,2,0
3,1883.94263,509,5367.70459,31.0,50,2,2
3,2121.10986,427,5427.334,30.0,50,2,5
3,2856.38428,48,5611.996,29.0,49,2,0
3,7059.368,0,595.348267,25.0,49,2,0
3,2074.6767600000007,326,4437.571,30.0,49,2,2
3,2947.80542,468,4485.951,32.0,31,2,3
3,1409.13159,577,4719.83057,29.0,49,2,4
3,1333.19983,193,4427.968,29.0,49,2,1
3,327.611755,0,178.74588,5.0,31,2,0
3,1782.787,270,4533.402,27.0,49,2,1
3,2892.13818,734,2363.75586,28.0,46,2,6
3,3460.230220000001,549,470.8955,30.0,46,2,4
3,4603.43164,245,0.0,30.0,46,2,2
3,2325.02148,173,7565.04639,30.0,48,2,1
3,3584.87085,13,2853.27246,24.0,48,2,0
3,4091.566,259,3014.421,29.0,48,2,3
3,3942.15771,36,2.2123816,29.0,50,2,0
3,3763.61084,168,2163.336,30.0,50,2,4
3,4305.10059,280,4.804631,31.0,48,2,1
3,3749.79346,411,1202.5199,30.0,48,2,4
3,2916.161,110,8574.025,29.0,50,2,1
3,1752.3692600000004,341,8702.013,29.0,50,2,2
3,265.2445,28,0.0,5.0,44,2,0
3,2232.56055,192,2699.97949,31.0,44,2,2
3,2375.6062,337,2851.11841,29.0,50,2,3
3,2454.27148,1102,2863.14526,29.0,50,2,10
3,3645.10254,215,2465.097,31.0,50,2,2
3,1908.49255,14,3469.8471700000005,31.0,50,2,0
3,3285.94385,673,0.0,33.0,37,2,6
3,2057.258,0,0.0,26.0,37,2,0
3,4049.04834,1339,0.0,29.0,50,2,12
3,4395.509279999998,351,0.0,29.0,50,2,4
3,2926.27344,70,2158.856,28.0,50,2,2
3,3585.43652,417,0.0,29.0,49,2,2
3,2579.5835,47,2307.80322,27.0,50,2,0
3,1822.42578,329,6881.64,31.0,42,2,3
3,4137.63574,427,2.99898744,29.0,50,2,4
3,157.925552,0,0.0,4.0,50,2,0
3,2183.64136,274,5375.5819999999985,26.0,50,2,2
3,3683.78345,988,1856.8551,30.0,50,2,7
3,2918.6091300000007,283,1847.53943,29.0,50,2,2
3,2653.98218,852,5401.8457,31.0,48,2,6
3,2520.53931,292,5372.33057,31.0,48,2,1
3,6890.482,9,1242.1311,27.0,49,2,0
3,2408.196,221,2222.4841300000007,29.0,37,2,2
3,2526.40942,100,1860.12512,29.0,37,2,1
3,4120.014,95,3956.63818,27.0,49,2,1
3,2937.58618,734,3002.82739,26.0,32,2,7
3,2695.17725,210,3000.035,26.0,32,2,3
3,3748.743,453,0.0,32.0,48,2,2
3,3822.10522,337,0.0,32.0,48,2,4
3,1932.81323,332,7050.0107400000015,32.0,42,2,2
3,3015.41284,42,0.0,24.0,49,2,0
