team_placement,player_dist_walk,player_dmg,player_dist_ride,player_survive_time,game_size,party_size,player_kills
1,2383.37964,211,4536.155,31.0,90,1,1
1,2924.59814,850,592.704468,32.0,95,1,9
1,2155.42139,357,2465.2470000000008,29.0,98,1,4
1,4164.942,599,0.0,32.0,95,1,6
1,2895.93115,758,3102.22021,29.0,91,1,8
1,2626.42334,689,6745.483,28.0,96,1,6
1,3736.07,323,0.0,31.0,85,1,3
1,3010.15845,543,2718.17041,32.0,99,1,5
1,2690.34277,681,0.0,32.0,95,1,7
1,2080.31934,395,1670.9625199999996,31.0,90,1,3
1,3573.5366200000008,547,2598.07837,32.0,84,1,5
2,1406.26392,246,495.7072,33.0,94,1,2
2,1201.22461,78,245.7668,31.0,96,1,1
2,2300.88574,474,2630.646,31.0,85,1,3
2,2797.24683,677,4150.53027,28.0,96,1,6
2,2851.02686,915,0.0,31.0,93,1,9
2,1227.86035,273,4833.88965,32.0,99,1,1
2,4066.41187,370,2419.68262,30.0,89,1,3
2,2403.10352,52,4887.3877,31.0,95,1,0
2,4299.01172,351,2928.47437,32.0,84,1,3
2,2541.554,712,4540.085,30.0,95,1,7
2,3277.34058,0,0.0,27.0,98,1,0
2,1841.5542,72,5890.589,32.0,95,1,1
2,3476.741,637,0.0,34.0,92,1,6
2,5269.5293,294,0.0,31.0,90,1,3
2,3784.433,100,1456.279,31.0,97,1,1
2,2892.34961,293,7128.018,30.0,96,1,3
2,5432.205,279,1093.54724,31.0,68,1,3
2,1834.55481,52,6285.305,28.0,95,1,0
2,2281.17139,963,987.757,30.0,98,1,8
2,4033.27979,175,1488.7210699999996,31.0,63,1,2
2,2868.239,640,1286.11084,30.0,94,1,7
2,2006.2,270,4924.5340000000015,31.0,97,1,2
2,4376.995,340,2.210514,32.0,95,1,3
2,4533.23926,827,1585.22388,31.0,93,1,12
2,2179.445,15,0.0,31.0,95,1,1
2,1046.11975,200,647.769348,33.0,91,1,3
2,2160.11914,423,7192.00146,31.0,96,1,4
2,2401.238,198,0.0,29.0,89,1,2
2,1424.31,279,3099.49438,27.0,99,1,2
2,3051.88281,471,7324.5625,31.0,89,1,5
2,1605.15283,149,9094.385,29.0,93,1,2
2,7152.4940000000015,298,2.211985,32.0,81,1,3
2,2439.949710000001,347,4213.263,32.0,96,1,3
2,3478.65527,561,0.0,30.0,95,1,5
2,2182.038,201,6125.071999999999,29.0,91,1,2
2,3639.00537,532,4635.332,36.0,97,1,5
2,3814.98242,267,2461.29468,30.0,82,1,2
2,2987.66724,426,0.0,30.0,97,1,4
2,1371.0636,614,3657.25244,32.0,95,1,7
2,1813.3645,186,3262.99854,32.0,91,1,0
2,2376.07739,103,0.0,30.0,97,1,1
2,1894.255,489,2823.73364,32.0,95,1,6
2,4216.71973,115,1360.592,31.0,93,1,1
